imposture	pose	_derivationally_related_form-inv
show	ventilate	_hyponym
ventilate	show	_hyponym-inv
save	salvage	_derivationally_related_form
salvage	save	_derivationally_related_form-inv
abstraction	abstract	_derivationally_related_form
abstract	abstraction	_derivationally_related_form-inv
term	time	_hyponym
time	term	_hyponym-inv
scotland	ben	_member_of_domain_region
ben	scotland	_member_of_domain_region-inv
talent	knack	_hyponym
knack	talent	_hyponym-inv
oilseed	castor_bean	_hyponym
castor_bean	oilseed	_hyponym-inv
soul	visionary	_hyponym
visionary	soul	_hyponym-inv
fornication	mandate	_derivationally_related_form
mandate	fornication	_derivationally_related_form-inv
crush	crusher	_derivationally_related_form
crusher	crush	_derivationally_related_form-inv
pay	give	_hypernym
give	pay	_hypernym-inv
operation	offensive	_hyponym
offensive	operation	_hyponym-inv
wound	sting	_hyponym
sting	wound	_hyponym-inv
production	generation	_hyponym
generation	production	_hyponym-inv
tennis	return	_has_part
return	tennis	_has_part-inv
vegetation	thicket	_hyponym
thicket	vegetation	_hyponym-inv
transport	instrumentation	_hypernym
instrumentation	transport	_hypernym-inv
dissociation	dissociate	_derivationally_related_form
dissociate	dissociation	_derivationally_related_form-inv
recruiter	supplier	_hypernym
supplier	recruiter	_hypernym-inv
understand	sense	_hyponym
sense	understand	_hyponym-inv
spot	cadetship	_hyponym
cadetship	spot	_hyponym-inv
stitchery	stitch	_derivationally_related_form
stitch	stitchery	_derivationally_related_form-inv
stir	summoning	_derivationally_related_form
summoning	stir	_derivationally_related_form-inv
scrub_oak	oak_tree	_hypernym
oak_tree	scrub_oak	_hypernym-inv
cosign	validate	_hypernym
validate	cosign	_hypernym-inv
obligation	promissory_note	_hyponym
promissory_note	obligation	_hyponym-inv
sound	tintinnabulation	_hyponym
tintinnabulation	sound	_hyponym-inv
cybercrime	offense	_hypernym
offense	cybercrime	_hypernym-inv
dramatization	dramatize	_derivationally_related_form
dramatize	dramatization	_derivationally_related_form-inv
facet	surface	_hyponym
surface	facet	_hyponym-inv
perfection	perfectionist	_derivationally_related_form
perfectionist	perfection	_derivationally_related_form-inv
egyptian	african	_hypernym
african	egyptian	_hypernym-inv
thread	threader	_derivationally_related_form
threader	thread	_derivationally_related_form-inv
chemistry	polymerize	_member_of_domain_topic
polymerize	chemistry	_member_of_domain_topic-inv
technique	simulation	_hyponym
simulation	technique	_hyponym-inv
relegate	designate	_hypernym
designate	relegate	_hypernym-inv
solid	convexity	_hyponym
convexity	solid	_hyponym-inv
interrogatory	catechism	_hyponym
catechism	interrogatory	_hyponym-inv
emasculate	emasculation	_derivationally_related_form
emasculation	emasculate	_derivationally_related_form-inv
economist	webb	_instance_hyponym
webb	economist	_instance_hyponym-inv
people	generation	_hyponym
generation	people	_hyponym-inv
shop	obtain	_hypernym
obtain	shop	_hypernym-inv
hater	soul	_hypernym
soul	hater	_hypernym-inv
relief	still	_derivationally_related_form
still	relief	_derivationally_related_form-inv
emersion	emerge	_derivationally_related_form
emerge	emersion	_derivationally_related_form-inv
bridle	restrain	_hypernym
restrain	bridle	_hypernym-inv
posture	pose	_hyponym
pose	posture	_hyponym-inv
limping	limp	_derivationally_related_form
limp	limping	_derivationally_related_form-inv
teller	raconteur	_hyponym
raconteur	teller	_hyponym-inv
insincere	false	_also_see
false	insincere	_also_see-inv
second	minute	_part_of
minute	second	_part_of-inv
represent	performing_arts	_synset_domain_topic_of
performing_arts	represent	_synset_domain_topic_of-inv
invitation	invite	_derivationally_related_form
invite	invitation	_derivationally_related_form-inv
europe	switzerland	_has_part
switzerland	europe	_has_part-inv
suffocate	kill	_hypernym
kill	suffocate	_hypernym-inv
unwrap	divulgence	_derivationally_related_form
divulgence	unwrap	_derivationally_related_form-inv
utile	helpful	_also_see
helpful	utile	_also_see-inv
twist	shape	_hypernym
shape	twist	_hypernym-inv
siege	syracuse	_instance_hyponym
syracuse	siege	_instance_hyponym-inv
pass	passport	_derivationally_related_form
passport	pass	_derivationally_related_form-inv
intensiveness	intensify	_derivationally_related_form
intensify	intensiveness	_derivationally_related_form-inv
attribute	space	_hyponym
space	attribute	_hyponym-inv
process	operate	_derivationally_related_form
operate	process	_derivationally_related_form-inv
hosiery	sock	_hyponym
sock	hosiery	_hyponym-inv
preserve	tin	_hyponym
tin	preserve	_hyponym-inv
accompany	travel	_hypernym
travel	accompany	_hypernym-inv
slash	terra_firma	_hypernym
terra_firma	slash	_hypernym-inv
stab	thrusting	_derivationally_related_form
thrusting	stab	_derivationally_related_form-inv
subsistence	survive	_derivationally_related_form
survive	subsistence	_derivationally_related_form-inv
terra_firma	beachfront	_hyponym
beachfront	terra_firma	_hyponym-inv
copy	duplication	_hyponym
duplication	copy	_hyponym-inv
perform	worker	_derivationally_related_form
worker	perform	_derivationally_related_form-inv
rind	skin	_hyponym
skin	rind	_hyponym-inv
heat_shield	spacecraft	_part_of
spacecraft	heat_shield	_part_of-inv
thunder	heroin	_hypernym
heroin	thunder	_hypernym-inv
vessel	cask	_hyponym
cask	vessel	_hyponym-inv
uttermost	limit	_hypernym
limit	uttermost	_hypernym-inv
modify	naturalize	_hyponym
naturalize	modify	_hyponym-inv
empress	emperor	_hypernym
emperor	empress	_hypernym-inv
daub	smear	_derivationally_related_form
smear	daub	_derivationally_related_form-inv
ventilate	ventilation	_derivationally_related_form
ventilation	ventilate	_derivationally_related_form-inv
bend	turn	_hypernym
turn	bend	_hypernym-inv
smiler	soul	_hypernym
soul	smiler	_hypernym-inv
colloquialism	aggro	_member_of_domain_usage
aggro	colloquialism	_member_of_domain_usage-inv
trigger	trip	_derivationally_related_form
trip	trigger	_derivationally_related_form-inv
technologist	surveyor	_hyponym
surveyor	technologist	_hyponym-inv
tank	store	_hypernym
store	tank	_hypernym-inv
combine	trust	_derivationally_related_form
trust	combine	_derivationally_related_form-inv
impairment	visual_impairment	_hyponym
visual_impairment	impairment	_hyponym-inv
dispatcher	employee	_hypernym
employee	dispatcher	_hypernym-inv
colt	foal	_hypernym
foal	colt	_hypernym-inv
scorer	lumberman	_hypernym
lumberman	scorer	_hypernym-inv
surrogate	supplant	_derivationally_related_form
supplant	surrogate	_derivationally_related_form-inv
slay	murderer	_derivationally_related_form
murderer	slay	_derivationally_related_form-inv
travesty	spoof	_derivationally_related_form
spoof	travesty	_derivationally_related_form-inv
post	placard	_hyponym
placard	post	_hyponym-inv
inconstant	inconstancy	_derivationally_related_form
inconstancy	inconstant	_derivationally_related_form-inv
stamp	imprint	_hypernym
imprint	stamp	_hypernym-inv
thoroughbred	fauna	_hypernym
fauna	thoroughbred	_hypernym-inv
wonder	question	_derivationally_related_form
question	wonder	_derivationally_related_form-inv
promote	lead	_hyponym
lead	promote	_hyponym-inv
sow	broadcast	_hyponym
broadcast	sow	_hyponym-inv
lump	piece	_hypernym
piece	lump	_hypernym-inv
writhe	wrench	_hyponym
wrench	writhe	_hyponym-inv
approbation	commendation	_hypernym
commendation	approbation	_hypernym-inv
paint	painting	_derivationally_related_form
painting	paint	_derivationally_related_form-inv
placate	conciliation	_derivationally_related_form
conciliation	placate	_derivationally_related_form-inv
trade	typography	_hyponym
typography	trade	_hyponym-inv
skull	head	_part_of
head	skull	_part_of-inv
syntax	grammar	_hypernym
grammar	syntax	_hypernym-inv
stoppage	check	_derivationally_related_form
check	stoppage	_derivationally_related_form-inv
drive	take	_verb_group
take	drive	_verb_group-inv
burglar	thief	_hypernym
thief	burglar	_hypernym-inv
obeisance	scraping	_hyponym
scraping	obeisance	_hyponym-inv
handrail	barrier	_hypernym
barrier	handrail	_hypernym-inv
injunction	proscription	_hypernym
proscription	injunction	_hypernym-inv
shifter	shift	_derivationally_related_form
shift	shifter	_derivationally_related_form-inv
tongue	indian	_hyponym
indian	tongue	_hyponym-inv
distress_signal	signaling	_hypernym
signaling	distress_signal	_hypernym-inv
mover	striker	_hyponym
striker	mover	_hyponym-inv
palliative	therapeutic	_hypernym
therapeutic	palliative	_hypernym-inv
suffocation	suffocate	_derivationally_related_form
suffocate	suffocation	_derivationally_related_form-inv
execration	anathema	_hyponym
anathema	execration	_hyponym-inv
substantiate	express	_hyponym
express	substantiate	_hyponym-inv
worsen	decline	_derivationally_related_form
decline	worsen	_derivationally_related_form-inv
trawler	haul	_derivationally_related_form
haul	trawler	_derivationally_related_form-inv
oscillation	vibrate	_derivationally_related_form
vibrate	oscillation	_derivationally_related_form-inv
numerate	tally	_derivationally_related_form
tally	numerate	_derivationally_related_form-inv
chemistry	reactive	_member_of_domain_topic
reactive	chemistry	_member_of_domain_topic-inv
vitality	twinkle	_hyponym
twinkle	vitality	_hyponym-inv
music	style	_member_of_domain_topic
style	music	_member_of_domain_topic-inv
missive	ps	_has_part
ps	missive	_has_part-inv
touch	tincture	_derivationally_related_form
tincture	touch	_derivationally_related_form-inv
desire	feeling	_hypernym
feeling	desire	_hypernym-inv
ornament	applique	_hyponym
applique	ornament	_hyponym-inv
vote	franchise	_hypernym
franchise	vote	_hypernym-inv
terrorize	panic	_hyponym
panic	terrorize	_hyponym-inv
run	seep	_hyponym
seep	run	_hyponym-inv
disease	anthrax	_hyponym
anthrax	disease	_hyponym-inv
division	subdivision	_hyponym
subdivision	division	_hyponym-inv
compound	unify	_hypernym
unify	compound	_hypernym-inv
soul	southpaw	_hyponym
southpaw	soul	_hyponym-inv
mare	horse	_hypernym
horse	mare	_hypernym-inv
accept	respect	_hyponym
respect	accept	_hyponym-inv
widget	gimbal	_hyponym
gimbal	widget	_hyponym-inv
set	cock	_hyponym
cock	set	_hyponym-inv
fingerprint	print	_hypernym
print	fingerprint	_hypernym-inv
pitch	throw	_hypernym
throw	pitch	_hypernym-inv
slack	slacker	_derivationally_related_form
slacker	slack	_derivationally_related_form-inv
south_carolina	south	_part_of
south	south_carolina	_part_of-inv
terminate	discontinue	_hyponym
discontinue	terminate	_hyponym-inv
connexion	relatedness	_hyponym
relatedness	connexion	_hyponym-inv
soul	deliverer	_hyponym
deliverer	soul	_hyponym-inv
slagheap	pile	_hypernym
pile	slagheap	_hypernym-inv
trespass	violate	_hypernym
violate	trespass	_hypernym-inv
second	time	_hypernym
time	second	_hypernym-inv
liver	circulatory_system	_part_of
circulatory_system	liver	_part_of-inv
reapportion	apportion	_hypernym
apportion	reapportion	_hypernym-inv
stool	muck	_hyponym
muck	stool	_hyponym-inv
intractable	disobedient	_also_see
disobedient	intractable	_also_see-inv
wave	move	_hypernym
move	wave	_hypernym-inv
giving	give	_derivationally_related_form
give	giving	_derivationally_related_form-inv
explicate	comment	_hyponym
comment	explicate	_hyponym-inv
donation	giving	_hypernym
giving	donation	_hypernym-inv
rue	repentant	_derivationally_related_form
repentant	rue	_derivationally_related_form-inv
proceed	talk	_hypernym
talk	proceed	_hypernym-inv
packer	rucksack	_derivationally_related_form
rucksack	packer	_derivationally_related_form-inv
sermon	sermonize	_derivationally_related_form
sermonize	sermon	_derivationally_related_form-inv
puppeteer	puppet	_derivationally_related_form
puppet	puppeteer	_derivationally_related_form-inv
captainship	skipper	_derivationally_related_form
skipper	captainship	_derivationally_related_form-inv
immunology	incompatibility	_member_of_domain_topic
incompatibility	immunology	_member_of_domain_topic-inv
roundhead	soul	_hypernym
soul	roundhead	_hypernym-inv
oxygen_mask	scuba	_part_of
scuba	oxygen_mask	_part_of-inv
continuation	continue	_derivationally_related_form
continue	continuation	_derivationally_related_form-inv
poster	worker	_hypernym
worker	poster	_hypernym-inv
ordnance	gun	_derivationally_related_form
gun	ordnance	_derivationally_related_form-inv
selflessness	selfless	_derivationally_related_form
selfless	selflessness	_derivationally_related_form-inv
barricade	occlude	_hypernym
occlude	barricade	_hypernym-inv
mysticism	mystical	_derivationally_related_form
mystical	mysticism	_derivationally_related_form-inv
tannin	phenol	_hypernym
phenol	tannin	_hypernym-inv
caribbean	jamaica	_has_part
jamaica	caribbean	_has_part-inv
transportation	mercantilism	_part_of
mercantilism	transportation	_part_of-inv
questioning	question	_hyponym
question	questioning	_hyponym-inv
solvent	hexane	_hyponym
hexane	solvent	_hyponym-inv
implication	inculpate	_derivationally_related_form
inculpate	implication	_derivationally_related_form-inv
attractiveness	quality	_hypernym
quality	attractiveness	_hypernym-inv
substance	statement	_hyponym
statement	substance	_hyponym-inv
garment	unmentionable	_hyponym
unmentionable	garment	_hyponym-inv
stinging	twinge	_derivationally_related_form
twinge	stinging	_derivationally_related_form-inv
paramour	mistress	_hypernym
mistress	paramour	_hypernym-inv
gluteus_muscle	striated_muscle	_hypernym
striated_muscle	gluteus_muscle	_hypernym-inv
offensiveness	offensive	_derivationally_related_form
offensive	offensiveness	_derivationally_related_form-inv
rent	renter	_derivationally_related_form
renter	rent	_derivationally_related_form-inv
lithosphere	world	_part_of
world	lithosphere	_part_of-inv
shoot	spud	_derivationally_related_form
spud	shoot	_derivationally_related_form-inv
upper_deck	deck	_hypernym
deck	upper_deck	_hypernym-inv
turn	transpose	_hyponym
transpose	turn	_hyponym-inv
pastureland	range	_derivationally_related_form
range	pastureland	_derivationally_related_form-inv
malignity	venom	_hyponym
venom	malignity	_hyponym-inv
intoxicated	wino	_derivationally_related_form
wino	intoxicated	_derivationally_related_form-inv
reapportionment	parcelling	_hypernym
parcelling	reapportionment	_hypernym-inv
terminal	anode	_hyponym
anode	terminal	_hyponym-inv
rucksack	bag	_hypernym
bag	rucksack	_hypernym-inv
courageousness	courageous	_derivationally_related_form
courageous	courageousness	_derivationally_related_form-inv
hole	aperture	_hyponym
aperture	hole	_hyponym-inv
regulate	regulation	_derivationally_related_form
regulation	regulate	_derivationally_related_form-inv
sequence	rate	_hypernym
rate	sequence	_hypernym-inv
play	hit	_hypernym
hit	play	_hypernym-inv
laurel_wreath	antiquity	_synset_domain_topic_of
antiquity	laurel_wreath	_synset_domain_topic_of-inv
lateness	timing	_hypernym
timing	lateness	_hypernym-inv
follow	obey	_hypernym
obey	follow	_hypernym-inv
head	face	_has_part
face	head	_has_part-inv
offense	hijack	_hyponym
hijack	offense	_hyponym-inv
motorcycle	motor_vehicle	_hypernym
motor_vehicle	motorcycle	_hypernym-inv
acknowledgment	condolence	_hyponym
condolence	acknowledgment	_hyponym-inv
